big,big_st,big_end,peas,peas_st,peas_end,toy,toy_st,toy_end,speakerID,native_language,birth_place,birth_country,other_languages,age,sex,english_onset_age,english_method,english_residence,english_residence_length,sound_file_no,L2_igbo,L2_swahili,L2_fijian,L2_antigua,L2_creole,L2_american,L2_gaelic,L2_vietnamese,L2_dutch,L2_none,L2_min,L2_french,L2_japanese,L2_esperanto,L2_yiddish,L2_appolo,L2_baoule,L2_arabic,L2_english,"L2_greek,",L2_hindi-urdu,L2_italian,L2_wolof,L2_tamil,L2_asl,L2_ulster,L2_polish,L2_ga,L2_twi,L2_hakka,L2_russian,L2_banganthe,L2_bassa,L2_welsh,L2_malay,L2_mina,L2_indonesian,L2_farsi,L2_irish,L2_chinese,L2_patois,L2_haitian,L2_german,L2_pidgin,L2_maori,L2_sign,L2_maltese,L2_hebrew,L2_tagalog,L2_slovenian,L2_tshiluba,L2_zulu,L2_hokkien,L2_lingala,L2_tok,L2_grebo,L2_hainanese,L2_losso,L2_urdu,L2_dong,L2_taiwanese,L2_pulaar,L2_kikongo,L2_norwegian,L2_spanish,L2_krio,L2_korean,L2_ancient,L2_bambara,L2_latin,L2_mongolian,L2_scots,L2_ewe,L2_afrikaans,L2_swedish,L2_danish,L2_yoruba,L2_azerbaijani,L2_finnish,L2_hindi,L2_kabye,L2_tongan,L2_cotocoli,L2_moore,L2_and,L2_punjabi,L2_mandarin,L2_cantonese,L2_language,L2_songhay,L2_koine,L2_thai,L2_greek,L2_barbuda,L2_pisin,L2_portuguese
-97.15739431004522,13.472258832270466,13.37510143796042,32.28056807,6.656497246,6.688777814,20.13600916,13.64705615,13.66719216,speakerID_514,french  (fra),"limoges, france",france,spanish,31,male,11.0,academic,usa,8.0,french11.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_524,french  (fra),"montreal, quebec, canada",canada,spanish,19,female,9.0,academic,australia,0.2,french12.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.35609591602547,13.671340285192663,13.558984189276638,16.80248558,5.8625928,5.879395285,27.40861108,13.94387769,13.9712863,speakerID_628,french  (fra),"bordeaux, france",france,spanish,19,male,12.0,academic,,0.0,french13.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,59.77627482,7.715099489,7.774875764,37.86215689,16.57857669,16.61643885,speakerID_629,french  (fra),"paris, france",france,german,23,female,14.0,academic,usa,1.0,french14.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,29.69984457,6.511724165,6.541424009,26.27297343,14.75278727,14.77906024,speakerID_633,french  (fra),"sens, france",france,spanish,32,male,12.0,academic,,0.0,french15.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_658,french  (fra),"montreal, quebec, canada",canada,spanish,19,female,7.0,academic,canada,19.0,french16.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_683,french  (fra),"fribourg, switzerland",switzerland,german,39,male,14.0,academic,usa,5.0,french17.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_741,french  (fra),"washington, dc, usa",usa,spanish chinese arabic,22,male,6.0,academic,uk,0.3,french18.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,30.23432362,8.249625416,8.279859739,66.20056617,19.70317864,19.76937921,speakerID_755,french  (fra),"grenoble, france",france,german spanish,39,male,12.0,academic,"canada, usa",12.0,french19.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_804,french  (fra),"alma, quebec, canada",canada,german spanish,23,male,12.0,academic,uk,2.0,french20.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,17.65558209,7.32823341,7.345888992,25.88234113,16.26005838,16.28594072,speakerID_811,french  (fra),"amiens, france",france,spanish,20,male,9.0,academic,uk,0.5,french21.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_822,french  (fra),"ghent, belgium",belgium,german dutch arabic,78,female,16.0,academic,usa,18.0,french22.mp3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_823,french  (fra),"ghent, belgium",belgium,dutch italian greek,76,female,16.0,academic,,0.0,french23.mp3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,,,,,,,,,speakerID_832,french  (fra),"mostaganem, algeria",algeria,german,47,male,13.0,academic,,0.0,french24.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,61.48282003,6.273924378,6.335407198,58.61966266,14.6093214,14.66794106,speakerID_860,french  (fra),"st. louis fr, france",france,german,20,male,12.0,academic,uk,0.1,french25.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_917,french  (fra),"montreal, quebec, canada",canada,spanish,27,female,11.0,naturalistic,"usa, canada",4.0,french26.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_932,french  (fra),"algiers, algeria",algeria,arabic haitian creole french,38,female,12.0,academic,usa,8.0,french27.mp3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_957,french  (fra),"port-au-prince, haiti",haiti,haitian creole french,35,female,11.0,naturalistic,usa,10.0,french28.mp3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,31.43468095,10.87743857,10.90887326,55.0114617,23.98460028,24.03961174,speakerID_1021,french  (fra),"cannes, france",france,italian spanish arabic,54,female,10.0,academic,usa,26.0,french29.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_1023,french  (fra),"kinshasa, democratic republic of congo",democratic republic of congo,dutch,37,male,12.0,academic,usa,12.0,french30.mp3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,13.99058315,10.77636655,10.79035713,55.15215159,19.70558003,19.76073218,speakerID_1062,french  (fra),"paris, france",france,ewe cotocoli kabye mina losso,28,male,15.0,academic,usa,7.0,french31.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_1080,french  (fra),"kabinda, democratic republic of congo",democratic republic of congo,dutch,60,male,16.0,academic,,0.0,french32.mp3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_1127,french  (fra),"montreal, quebec, canada",canada,german korean,62,male,10.0,academic,"canada, usa",62.0,french33.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_1160,french  (fra),"abidjan, ivory coast",ivory coast,bambara yoruba,56,male,16.0,academic,usa,30.0,french34.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
